Party_Name,Total_Tons,Record_Count
"DAVIDSON AND SONS CUSTOMS BROKERS
26419 134TH PL SE KENT, WA 98042, TEL: 206-774-1203, MAIL: ERIN@DAVIDSONANDSONS.COM, PL SE KENT           WA          US",3.1,2
"SHECA MARICA COCHRANE
TYRELLS/LIBERTA, ST PAUL'S, ANTIGUA, CELL: +1268-721-2096, EMAIL: SHEVERE_COCHRANE@HOTMAIL.COM",3.1,2
"RMC MIAMI
7380 NW 8TH ST MIAMI,FL 33126, MIAMI U.S.A, TEL:1(786)291-3622 EMAIL:DLIMAATB@G, TEMAIL.COM",3.1,2
"RUSSELL MOJICA
414 BEREA RD, WALDEN, NY 12586 USA, EMAIL:RUSSTORATIONSLLC@GMAIL.COM, TETEL: +1-845-326-2363",3.1,2
"AQUA AIR FREIGHT SERVICES LTD
86 RICHARD PEARSE DRIVE, MANUAKU 2150  AIRPORT OAK, AUCKLAND AIRPORT NZ",3.1,2
"BRADFORD MARINE BAHAMAS/ C.O SWIFT
3 RAYVIN MALL, WEST ATLANTIC DR. F, REEPORT, G.B. BAHAMAS FREEPORT BAHAMAS, TETEL : 12428192277",3.0999999999999996,4
"JAMES GUNNOY
INTL OPERATIONS MANAGER PRIORITY O, NE INTERNATIONAL, 3419 TRENTWOOD BLVD. ORLANDO,  FL 3, TE2812",3.0999999999999996,4
"EASY ISF
PO BOX 1317, MCALLEN TX US",3.09,3
"HORIZON AUTO SHIPPING INC
6609 SUPPLY ROW, HOUSTON TEXAS 77011 U.S.A., US, HOUSTON77011",3.08,2
"TOOLS HARDWARE AND SUPPLIES
138 SPANISH TOWN ROA",3.08,2
"MCKINNEY BANCROFT & HUGHES,
ADDRESS:NASSAU BAHAM",3.08,2
"VISION MOTORSPORTS INC. / MAURICIO
89 ALAFAYA WOODS BLVD #106, OVIEDO FL 32765. USA, TEL: 631-339-4329, TEEMAIL: SALES@HIREVMOTORS.COM",3.08,2
"SILVINO RAMOS
2022 N MONTCLAIR AVE,, DALLAS TX 75208 UNITED STATES, TEL : 9452650957, TERAMOSSILVINO@GMAIL.COM",3.08,2
"TOTAL FREIGHT LOGISTICS INTL LLC
5013 PACIFIC HIGHWAY EAST, SUITE 18, FIFE,WA USA 98424 253 926 6855 X303, RMUELLER@TFLI.COM, FIFE                 WA          US",3.08,2
"COOMBS COUNTRY AUTOS
850 VIRGINIA ROAD, COOMBS, BC - V0R 1M0 CANADA             CA, COOMBS      V0R 1M0",3.08,2
"LEN MIYAR
MIYAR INTL BROKERAGE LLC 3399 NW, 72 AVE #116 MIAMI, FL 33122 +1305, 594 8157 MIYAR1@BELLSOUTH.NET, MIAMI                FL",3.08,2
"4X4 HAWAII LLC
1441 KAPIOLANI BLVD STE 1114, PMB 903847, HONOLULU HAWAII 96814-4406 USA, TEL  +1 808 375 1418",3.08,2
"EEZYIMPORT
214 S. DUPONT HIGHWAY, CAMDEN DE 19934 US

;

INTERNATIONAL VEHICLE SHIPPING SERV
27 OLD GLOUCESTER STREET, LONDON  WC12 3AX GB",3.08,2
"RICK NESBITT
340-513-0922",3.08,1
"ACCUSTOM BROKERAGE, LLC.
6140 S. GUN CLUB RD. STE K6, 368,, AURORA, CO, 80016, USA., TEL#: 303-222-9548, AURORA               CO          US",3.08,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A,, 1ST FLOOR CRANFORD, NJ 07016, IMPORTS@COLINC.NE, CRANFORD             NJ  US",3.08,2
"BAHAMAS BUS & TRUCK CO.
44 MONTROSE AVE   P.O. BOX N-1552, NASSAU BAHAMAS, TE12423221724",3.08,2
"EXCLUSIVE IMPORTS
46 SUGAR APPLE STREET, PINEWOOD GA, RDENS,, NASSAU, NEW PROVIDENCE BAHAMAS, TETEL: +1 (242) 395-0125",3.08,2
"JOHN S JAMES CO.
1 IMESON PARK BLDV BUILDING100, JACKSONVILLE FL 32218 USA, 904-660-2491, TEALEX.WACA@JOHONSJAMES.COM",3.08,2
"DIXON, SMITH AND ASSOCIATES INC.
2310 EDGEWOOD AVE NORTH, JACKSONVILLEFL 32254, US, TE904-781-2800",3.08,2
"JOHN S JAMES CO.
1 IMESONPARK BLDV BUILDING100, JACKSONVILLE FL 32218 USA, TEL: 904-660-2491, JACKSONVILLE         FL          US",3.08,2
"PULLAZ ENTERPRISE
PAYNTERS ST. JOHNS ANTIGUA, MOBILE:1(268)783-9133",3.08,2
"HARMONY OF THE SEAS
2935 WEST CORPORATE LAKES BLVD, WESTON FL33331 US",3.07,36
"LEIGH HAMAKAWA-RODRIGUEZ-GFH
521 ALA MOANA BLVD., STE 225, HONOLULU HAWAII 96813 U.S.A., US, HONOLULU                 96813",3.06,2
"ONE UP LLC
10670 NW 123 STREET ROAD 33178, MIAMI USA, TEL: 1-305-905-7044, TEE-MAIL: KEIKENIMPORTS@GMAIL.COM",3.06,2
"X-COMPANY INC.
5755 BOUL. DES ROSSIGNOLS, LAVAL CA TE+15144024505",3.06,1
"JONATHAN ROWLAND
RRIL, TEL; (706)-498-7594, E MAIL;  INFO@RRIL.US",3.06,2
"RMC MIAMI
7380 NW 8TH MIAMI, FL 33126, MIAMI U.S.A, TEL: 1 (786) 291-3622, TEEMAIL: DLIMAATB@GMAIL.COM",3.06,2
"TO THE ORDER OF BANCO DEL PAIS S.A.
BLVD. JOSE ANTONIO PERAZA, EDIFICIO TORREBANPAIS, SAN PEDRO SULA 21102 HONDURAS   HN, SAN PEDRO SULA           21102",3.06,2
"JAYSON FORREST
840 NW 197TH TERRACE MIAMI GARDENS, FLORIDA 33169 TEL: 305- 804-2358, NOSTALGICAUTOSPORTS@GMAIL.COM, MIAMI                FL          US",3.06,2
"LEANNE BROWDER, IMPORT SUPERVISOR
GALLAGHER TRANSPORT INT L, INC., 4700 OAKLAND ST., SUITE 140, DENVER, CO 80239, USA +1 (720) 724-, DENVER             CO          US",3.06,2
"METHOD AUTO GROUP LLC
8100-B BEECHCRAFT AVE, GAITHERSBURG MD 20879, UNITED STATES, TETEL : 2405066858",3.06,2
"HILL COUNTRY MINI TRUCK LLC
150 N EL CAMPO DR BLANCO 78606 TEXA, S USA, (PH) 18303926343, TE(E-MAIL) BUDDYSINGLETARY@GMAIL.COM",3.06,4
"VISION MOTORSPORTS INC.
2500 N. FORSYTH RD C35, ORLANDO FL 32807 U.S.A, 16313394329, TESALES@HIREVMOTORS.COM",3.06,2
"FRANK MENDOLA / VISION MOTORSPORTS
INC 89 ALAFAYA WOODS BLVD #106,, OVIEDO FL 32765 USA, PHONE: 631 339 4329, TEEMAIL: SALES@HIREVMOTORS.COM",3.06,2
"JESSICA AVALOS
COMPANY: CARS USA SHIPPING LLC, 15205 S. MAIN STREET, GARDENA CA,, 90248 USA 310-695-6403, GARDENA              CA          US",3.06,2
"ABB / TURBO SYSTEMS US INC.
26 WORLDS FAIR DR.  UNIT F, SOMERSET NJ08873 US",3.06,3
"HYUNDAI FIDOCAR SA
ELACAR TRADING SA, JUNCAL 1327, MONTEVIDEO, TEUY",3.06,2
"BERNADINE J FERGUSON
TYRELLS MAIN RD, TYRELLS SAINT, JOHN'S ANTIGUA, (PH) 12684803801, TE(E-MAIL) BUILDERSMERCHANT@GMAIL.COM",3.06,2
"CARTAINER OCEAN LINE,INC.
570 SOUTH AVENUE EAST BUILDING A, 1ST FLOOR CRANFORD, NJ 07016, IMPORTS@COLINC.NE, CRANFORD, CRANFORD             NJ          US",3.06,2
"PUSANPIPE AMERICA, INC.
DBA SEAH STEEL AMERICA, INC.), 2100 MAIN STREET, SUITE 100, IRVINE, CA 92614 USA",3.06,2
"RANDY HOFFMAN
2850 S FEDERAL HIGHWAY,, DELRAY BEACH FLORIDA 33483 USA, TEL: 9549015135, TEEMAIL: RANDYHOFFMAN@EDMORSE.COM",3.0500000000000003,3
"TO THE ORDER OF BANCO DEL PAIS S.A.
BLVD. JOSE ANTONIO PERAZA, EDIFICIO TORRE BANPAIS, SAN PEDRO SULA 21102 HONDURAS   HN, SAN PEDRO SULA21102",3.05,1
"GERMAINE MURRAIN COMMUNICATION & WO
BRADES MONTSERRAT, WEST INDIES, TEL: +1-664-393-0337",3.04,2
"JDM IMPORT SPECIALISTS LLC
11242 HILLWOOD DRIVE SOUTHEAST,, HUNTSVILLE ALABAMA, 35803 USA, +12562034174, TEJHICKS@JDMIMPORTSPECIALISTS.COM",3.04,2
"AUTO RENNEN CARS
649 MINNESOTA DR. TROY,MI,48083 USA, +1-313-258-5120, E-MAIL : FELNANHANSN@GMAIL.COM",3.04,2
"HORIZON AUTO SHIPPING
6609 SUPPLY ROW, HOUSTON TX US",3.04,2
"MR. LEON WOOLARD
120 DUDDINGTON PL SE, WASHINGTON DC   20003  USA, TOSHIIMPORTS20@GMAIL.COM, TETEL: +12023732990",3.04,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDINGA,, 1ST FLOOR CRANFORD, NJ 07016, IMPORTS@COLINC.NE CRANFORD, CRANFORDNJ          US",3.04,2
"NMT BELGIUM BVBA ON BEHALF OF NMTC
NOORDERLAAN 79, CEKA CENTER  BUS 19, ANTWERP BE",3.04,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST, BUILDING A, 1ST FLOOR CRANFORD, NJ 07016 IMPORTS@COLINC.NE, CRANFORD             NJ          US",3.04,2
"METSO USA INC.
275 N CORPORATE DRIVE, BROOKFIELD WI53045 US",3.0300000000000002,4
"SCANSHIP AMERICAS INC.- WAREHOUSE
3731 SW 47TH AVENUE, UNIT 409, DAVIE FL33314 US",3.03,10
"LUND & PULLARA, INC
1305 N. PERIMETER RD, WEST PALM BEACH, FL 33406, PH: 561-844-1142, EXT 321, TECTC:STACY WATSON",3.03,1
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A,, 1ST FLOOR CRANFORD, NJ 07016, IMPORTS@COLINC.NET, CRANFORD  NJ          US",3.02,2
"AMANDA SWEENEY
DIXION & ASSOCIATES 2310 EDGEWOOD, AVENUE NORTH JACKSONVILLE,FL 32254, UNITED STATES TEL : 9047812800, JACKSONVILLE         FL       US",3.02,2
"CHERYL  SANDS
ROCKSOUND,QUEENS HIGHWAY, ELEUTHERA, NASSAU BAHAMAS, (PH) 12424343819  (E-MAIL) EMAIL-DI, TESCOVERNDELIVERLTD@GMAIL.COM",3.02,2
"PRIME TIME AUTO SALES
150 CARRIAGE LANE 08075 NJ,, DELRAN, USA, E-MAIL:AUTOSALESPRIMETIME@GMAIL.COM, DELRANNJ          US",3.02,2
"DSV AIR & SEA INC. - I902
4400 LEEDS AVENUE, SUITE 400, CHARLESTON SC29406 US TE+18437642572

;

DSV AIR & SEA INC. - I902
4400 LEEDS AVENUE, SUITE 400, CHARLESTON SC29406 US FX+18437642573",3.02,1
"SOUND BROKERAGE INTERNATIONAL, LLC
CONTACT PERSON: GWEN SALISBURY, 6820 43RD ST CT NW,GIG HARBOR,, WA, 98335, USA., TEGWEN@SOUNDBROKERAGE.COM",3.02,2
"M & A TRADING GROUP, INC.
3493 WEIKEL STREET, PHILADELPHIA PA 19134, UNITED STATES, TE4138368",3.02,1
"ZHAOYING SUN
104 - 488 W 58TH AVE, VANCOUVER BRITISH COLUMBIA V5X1V5, CANADA                          CA, VANCOUVERV5X1V5",3.02,2
"ARTUR VDOVENKO
3001 S OCEAN DR., 1233, HOLLYWOOD, FLORIDA, TEL 7868655875, TEEMAIL: ARTVDOVENKO85@GMAIL.COM",3.02,2
"PLUSH AUTO SALES LLC,
108 NW 4ST BOCA RATON, FL UNITED ST, ATES OF AMERICA, 3054437626, TEBB@BERNARDBOHN.COM",3.02,2
"JOHN S JAMES CO.
1 IMESON PARK BLDV BUILDING100, JACKSONVILLE FL 32218 U.S.A, TEL: 904-660-2491, JACKSONVILLE         FL          US",3.02,2
"KATHRYN SANDIFER LLC DBA JAPAN DIRE
1080 POINT VIEW RD CHAPIN SC 29036, CHAPIN, UNITED STATES OF AMERICA  (PH) 1803, TE6228962 (E-MAIL) JAPANDIRECTMOTORS",3.02,2
"EMONS AIR & SEA, LLC
6680 BRANDT STREET, U S A ROMULUS, MI 48174, CTC: IMPORTS / PHO:734-641-7550, FX:734-641-7555 / MAIL",3.02,1
"GLOBAL ARMORING INC
8927 SW 129TH TERRACE,, MIAMI, FL 33176 USA, TEL : 1-(954)-336-6139, TEEMAIL : JORDANFINZI@GMAIL.COM",3.02,2
"CRANE WORLDWIDE LOGISTICS   DEN
18100 E 40TH AVE  SUITE 10, EMAIL  UNITEDAIRLINES@CRANEWW COM, AURORA CO US",3.02,2
"CORIE PRINCE
17 RED SKY LANE, CALGARY ALBERTA T3N0X7 CANADA, CA, CALGARY                  T3N0X7",3.02,2
"ISLAND HOP DENTAL REPAIRS/ LEX FOUN
TAIN           ADDRESS:#4 CAYVIEW L, MAILBOX:EMILYWANG@SHUOYIE-BIKE.COM",3.02,2
"DESYRE S.R.O.
INDUSTRIAL PARK, NOVA 345, PREJTSKA               67-70     SK",3.01,1
"UNION ATLANTIC CARGO LLC
12915 SW 133RD CT, MIAMI FL33186 US TE+17865414108",3.01,1
"UTOC AMERICA, INC.
23332 HAWTHOENE BLVD., SUITE 206,, TORRANCE, CA 90505 U.S.A., TEL.: 310-373-0110 FAX: 310-373-011, TORRANCE             CAUS",3.0,2
"TIM RICHARDSON
789 HOPE ST FL, 32174, ORMOND BEACH, USA E-MAIL:ULTOVAS@GMAIL.COM, TEL:13868521781, ORMOND BEACH         FL          US",3.0,4
"SCANDINAVIAN NEAR EAST AGENCY SA
35 39 AKTI MIAOULI, C  +306978114099, PIRAEUS GR",3.0,2
"TIMOTHY RICHARDSON
789 HOPE ST.,, ORMOND BEACH, FL 32174, USA, TEEMAIL:TNAIMPORTSLLC@GMAIL.COM",3.0,4
"RODOLFO ANTONIO STIGLICH JR
MZA MARINE  POSTANE  AKASYA SOKAK N, C  9543098445, TUZLA",3.0,2
"ONE UP LLC
10670 NW 123 STREET ROAD, 33178 MIAMI U.S.A, TEL : 1-305-905-7044, TEE-MAIL1 : KEIKENIMPORTS@GMAIL.COM",3.0,2
"CARTAINER OCEANLINE INC
570 SOUTH AVE EAST BLDG A FLOOR 1, CRANFORD NJ 01016 USA, TEL: +17047875060, CRANFORD             NJ          US",3.0,2
"EJB FLORIDA ENTERPRISES,LLC
EJB FLORIDA ENTERPRISES,LLC 1308, ARIS AVE METAIRIE, LA. 70005, LA, U, SA, TEJKELLY3@PROTONMAIL.COM",3.0,2
"AMBERCOR SHIPPING
110 QUARRY PARK BLVD SE, SUITE 120 CALGARY, AB, T2C 3G3, CANADA, CONTACT  NELLI HORVART",3.0,2
"WORLD CARS AUTO SALES, LLC
4526 SR 164 E DOVER  UNITED STATES, OF AMERICA (PH) 14798582416, (E-MAIL) SALES@FUNKARZ.NET",3.0,2
"AMBERCOR SHIPPING
SUITE 120, 110 QUARRY PARK BLVD SE, CALGARY ALBERTA T2C 3G3 CANADA  CA, CALGARYT2C 3G3",3.0,2
"THE GROUP B
4383 SW 75TH AVE MIAMI FL 33155, MIAMI U.S.A, TEL:+1(305)469-83, TEEMAIL:SALES@THEGROUPB.COM",3.0,2
"KERABIT
TELAKKAKATU 1, TURKU XX20240 FI",3.0,2
"RUN-WORKS LLC
5310 CLARENDON RD. INDIANAPOLIS, IN, 46208 TEL: 317-438-0446, EMAIL: RUN.MATSUO@GMAIL.COM, INDIANAPOLIS         IN          US",3.0,2
"HBH CANADA INC
9 CALIVIEW LANE, EAST CHEZZETCOOK, NS B0J 2L0, CANADA, TEL  +1-902-818-3439",3.0,2
"VIKING LIFE SAVING EQUIPMENT
603 E. SAM HOUSTON PKWY SOUTH, STE. 900, HOUSTON TX77503 US",3.0,1
"A.B. MARITIME INC.
22 POSEIDONOSAVE 16672 VARIKIZA-, GREECE",3.0,1
"TURBO SYSTEMS US INC.
23831 S BANNING BLVD., CARSON CA90745 USOSCAR PADILLA TE310 518 8500",3.0,3
"HYUNDAI POWER TRANSFORMERS, INC., U
CONTACT POINT: PURCHASING, DEPARTMENT NAME : HOHYOUNG LEE, TEL :334-481-2063, TEEMAIL : HOHYOUNG.LEE@HHIAMERICA.COM",3.0,2
"DIAMONETTE PARTY RENTALS
11091 NW 27 STREET  SUITE# 100, DORAL FL33172 US",3.0,1
"CARIBBEAN ALL METAL RECYCLING
RD 2 KM 26 8 UCAR ST SECTOR, GUARICSCO  BO ESPINOSA DORADO PR, 00646",3.0,1
"COLE INTERNATIONAL
1111 49 AVE NE, CALGARY, NEBRASKA T2E 8V2 CANADA         CA, CALGARY                  T2E 8V2",3.0,2
"M/T PACIFIC GARNET C/O
HARBOR EXPRESS SERVICES, 3717 YALE STREET, HOUSTON, TX 77018",3.0,3
"JDM HAWAII LLC
KING ST, HONOLULU HAWAII 96817 U.S.A., US, HONOLULU96817",3.0,4
"BLANFORD & MCCRAY LLC
2434 DARNELL DR SPRING VALLEY, OH 4, 5370, USA, E-MAIL:HSCOOTER67@YAHOO.COM, TETEL:9378446129",3.0,4
"DHL FORWARDING
2660 20TH STREET, PORT HURONMI 48060, US",3.0,1
"KING BROS. LIMITED
KING BROS. LIMITED 306 - 1208 WHARF, STREET, VICTORIA, B.C., V8W 3B9 T:, 250-384-1174   E: SSMITH@KIBRO.COM, VICTORIA BCV8W 3B9 CA",3.0,2
"SILVINO RAMOS
2022 NORTH MONTCLAIR AVENUE, DALLAS, TX, UNITED STATES 75208, TEL:+1 945-265-0957, TEMAIL:RAMOSSILVINO@GMAIL.COM",3.0,2
"JACK TURNER <JACK@BAOBABVI.COM>
770-241-7226",2.99,1
"CAPITAL LOGISTICS
7158 AUSTIN STE 209, FOREST HILLS NY  11375     US",2.99,2
"VOYAGER OF THE SEAS
2935 WEST CORPORATE LAKES BLVD, WESTON FL33331 US",2.9899999999999998,32
"CORY BROTHERS SHIPPING AGENCY LTD.
REMINGTON SQUARE 1, 10603 WEST SAM HOUSTON PKWY STE 240, HOUSTONTX 77064, TE+1-713-904-5785",2.98,20
"MOTORAMBAR INC. WEST GATE
IDUCTRIAL PARK, CALLE 2 ESQUINA, 3 BO. PALMAS, CANTANO 00962, TEPR",2.98,2
"DIXON, SMITH & ASSOCIATES INC.
2310 EDGEWOOD AV. N, JACKSONVILLE, FL 32254 USA, T: 904-781-2800 F: 904-781-3291, JACKSONVILLE         FLUS",2.98,2
"SOUTHEAST IMPORTS LLC
3206 MOUNTAIN VIEW DR., 37419 - CHATTANOOGA - TN - USA, T  +1 423 654 9511, CHATTANOOGA TN",2.98,2
"MOTORAMBAR INC.
WEST GATE, IDUSTRIAL PARK,, CALLE 2 ESQUINA 3 BO. PALMAS, CATANO 00962, TEPR",2.98,2
"AUTOCROSS VEHICLE ADVISORS LTD.
174 - 176 STREET SURREY,BC V3S 9S4, CANADA, TEL 1: 1-604-538-6033, SURREY               BC          CA",2.98,2
"JOHN S JAMES CO.
1 IMESON PARK BLDV BUILDING100, JACKSONVILLE FL 32218 USA, TEL : 904-660-2491, JACKSONVILLE         FL          US",2.98,2
"UNIT INTERNATIONAL
9485 REGENCY SQUARE BLVD, SUITE 110, JACKSONVILLE, FL 32225-8194, GRACE@UNITINTERNATIONAL.NET, JACKSONVILLE         FL          US",2.98,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A, 1, ST FLOOR, CRANFORD, NJ 07016 IMPORTS@COLINC.N, TEET",2.98,2
"ALL WAYS INTERNATIONAL SHIPPING
6610 TRIBUTARY STREET, SUITE 102, C-TPAT ACCOUNT : 99934872, BALTIMOREMD 21224, TE410-631-1860",2.98,2
"SANDRA BAUTISTA
11307 COTILLION DR,, DALLAS, TX 75228 USA, TEL: 469-509-1595, TEEMAIL: SBAUTISTA1323@GMAIL.COM",2.98,2
"CRISTHIAN RENE MARTINEZ RUIZ DIAZ
BUENA AVENTURA ARTURO PRAT, MANZANA B SITIO 17, IQUIQUE, TECL",2.98,2
"SOUND BROKERAGE INTERNATIONAL, LLC
6820 43RD STREET COURT NW GIG, HARBOR, WA USA 98335 253-922-7718, BECKY@SOUNDBROKERAGE.COM, GIG HARBOR           WA          US",2.98,2
"MARRIOTT VACATION CLUB - GROUP
3200 N OCEAN DR, RIVIERA BEACH FL33404 US",2.9799999999999995,4
"SIMPLIFIED LENDING LIMITED
NEW PROVIDENCE NO 121 LAGOON COURT, CAVES, VILLAGE BAHAMAS, TETEL:+1 (242) 376-1072",2.96,2
"C&L AUTO SALES LLC
1730 E WHITMORE AVE, CERES CALIFORNIA 95307 U.S.A., US, CERES95307",2.96,2
"MKS CAR RENTAL
FRESH CREEK, ANDROS, NASSAU, BAHAMAS, TETEL : 12424710118",2.96,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A,, 1ST FLOORCRANFORD, NJ 07016, IMPORTS@COLINC.NET CRANFORD UNITED, CRANFORD             NJUS",2.96,2
"ACCUSTOM BROKERAGE, LLC
6140 S. GUN CLUB RD.STE K6, 368,, AURORA, CO, 80016, USA. TEL:303-222, 9548 SHANNON@ACCUSTOMBROKER.COM, AURORA               CO          US",2.96,2
"SAME AS CONSIGNEE
NOT AVAILABLE, MERIDEN              CT          US",2.96,4
"W.I.E.S
LOT 56, SPRING HILLS 97150, SAINT-MARTIN, TETEL: +590 690 19-8838",2.96,2
"SOUNDBROKERAGE INTERNATIONAL, LLC
6820, 43RD STREET COURT NW,, GIG HARBOR, WASHINGTON, 98335, USA., TEL#: (253) 922-7719 - (253) 922-77, GIG HARBOR           WA  US",2.96,2
"LEANNE BROWDER, IMPORT SUPERVISOR
GALLAGHER TRANSPORT INT L, INC., 4700 OAKLAND ST., SUITE 140 DENVER,, CO 80239, USA, DENVER               CO      US",2.96,2
"KLEVIN MCDOWELLS
15TH TERRACE CENTERVILLE, NASSAU, BAHAMAS, 001 (242) 436-0547",2.96,2
"GREAT WORLD
518 ECCLES AVE, SOUTH SAN FRANCISCO, CA 94080, USA, EMAIL: HENRY@GREAT-WORLD.COM, TEPHONE: +1(650)873-9050",2.96,2
"BUCKS JAPAN DIRECT LTD
6 VILLAGE ROAD,NASSAU,BAHAMAS, TEL:+1(242)456-6311",2.96,2
"SOUND BROKERAGE INTERNATIONAL LLC
ATTN: BECKY WERNER 6820 43RD ST CT, NW, GIG HARBOR, WA 98335 USA, TEL:+1-253-922-7718, GIG HARBOR     WA          US",2.96,2
"FAY CHENG
2001 SANTA ANITA AVENUE  SUITE, #201, SOUTH EL MONTE CA US",2.96,2
"VERITIV
5821 E 10TH AVENUE, SUITE 101, HIALEAH FL33013 US",2.96,4
"ROGER SOMMER
3025 SEA CHANNEL DR., SEABROOK TX 77586, UNITED STATES, TETEL : 8324574117",2.96,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST, BUILDING A, 1ST FLOOR, CRANFORD, NJ 07016, TEIMPORTS@COLINC.NE",2.96,2
"GENO WILLIAMS
FIVE ISLANDS, ST. PETERS ANTIGUA, MOBILE:1(268)729-4175",2.96,2
"WORLD CARS AUTO SALES, LLC
4526 SR 164 E, DOVER AR 72837 UNITED STATES, TEL : +1-479-858-2416, TEUREN@CENTURYTEL.NET",2.96,4
"RUSSELL A.FARROW(U.S.)INC.
21250 HAWTHORNE BLVD.,SUITE 500, TORRANCE,CA 90503 UNITED STATES, PH:(310)725-0055 NANCY.CHEUNG@FARRO, TORRANCE             CA          US",2.96,2
"CITROEN CHILE  SPA
AVENIDA BELLAVISTA 790, CASILLA 16327 CORREO 9, PROVIDENCIA CL",2.96,2
"PRESTON HUGHES
SOUTH HILL, THE VALLEY AI 2640, ANGUILLA, TETEL : 12642356888",2.96,2
"ON TIME CUSTOMS BROKERAGE
108-14 72ND AVE, 2ND FLOOR, FOREST HILLS NY 11375 USA, TEL: +1 929 300 7006 EMAIL: SENAM@O, FOREST HILLS      NY          US",2.96,2
"ADAM DUGUAY
JDMRUSH IMPORTS INC. 11 HUMBOLDT, AVE, WINNIPEG, MB R3M 0L9 CANADA, 1-204-230-4683ADAM@JDMRUSHIMPORTS., WINNIPEG             MB          CA",2.96,2
"KOBALT MARITIME PROFESSIONALS
50 NORTH EAST DIXIE HIGHWAY, STUART FL34994 US",2.95,7
"CARIBBEAN TRADING INC (MAHDI ABDALL
8124 SUBBASE STE 1, ST. THOMAS VI 00802",2.95,1
"VINCENT BENJAMIN
EMAIL  VBENJAMIN340@GMAIL",2.95,2
"IGT
11431 NW 107TH ST, SUITE 21, MIAMI FL33178 US",2.95,4
"ST JOHNS SHIP BUILDING INC
560 STOKES LANDING RD, PALATKA, FL FL 32177 US",2.94,1
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A,, 1ST FLOOR CRANFORD,NJ 07016CRANFORD, UNITED STATES TEL : 908-862-2262, CRANFORD             NJ US",2.94,2
"CONNOR PRICE
20530 QUARTERPATH TRACE CIRCLE, CITY: STERLING STATE: VIRGINIA, TEL: 703-789-6755, TEEMAIL: CPRICE0116@GMAIL.COM",2.94,2
"JDM HAWAII
1314 N KING STREET HONOLULU, HI, 96817 USA, E-MAIL   SLATER JDMHAWAII.COM, TEL +1(808)210-8084  (808)466-7775",2.94,2
"B-PRO AUTO LTD.
323 36 AVE SE, CALGARY, AB, T2G1W2, CALGARY CANADA, TEL : 403-481-1065, TEBRIAN@B-PRO.CA",2.94,2
"CMA CGM PREGOLIA
1600 LOWER RD GLOBAL, AIR COMPASS MARINE LOG, LINDEN NJ07036 US",2.94,2
"AMERICAN LAMPRECHT TRANSPORT INC
3500 BOSTON ST STE 420, BALTIMORE MD  21224, DIRET  410-633-0551, BALTIMORE MD",2.94,2
"SOUND BROKERAGE INTERNATIONAL
BECKY WERNER LCB, CCS 682043RD, STREET COURT NW TEL: +1(253)-922-77, 18 EMAIL: BECKY@SOUNDBROKERAGE.COM, STREET COURT         NW          US",2.94,2
"WAYNE FUELING SYSTEMS LLC DBA DOVER
3814 JARRETT WAY, AUSTIN TX78728 USEXP DEST EMIMPAIR.AUS@US.DSV.COM

;

WAYNE FUELING SYSTEMS LLC DBA DOVER
3814 JARRETT WAY, AUSTIN TX78728 USEXP DEST TE+15123888446",2.93,2
"IVOR GUMBS
PO BOX 874, AI 2640, THE VALLEY ANGUILLA, TETEL : 1264 235 2082",2.92,2
"CHEVALIER PLACE, JR
94-1136 HINA ST., WAIPAHU HAWAII 96797 U.S.A., US, WAIPAHU                  96797",2.92,2
"ALL WAYS INTERNATIONAL SHIPPING & C
6610 TRIBUTARY ST SUITE 102, BALTIMORE MD 21224 USA TEL +1 410-6, EMAIL AALIYAHA@AWIS.US, 8404IMPORTS, BALTIMORE            MD          US",2.92,2
"RS IMPORTS & CLASSICS LLC/COLIN SMI
2300 COMMERCIAL BLVD STE 100, STATE COLLEGE PA 16801 USA, TEL: +1 814 574 1594, TEEMAIL :CSMITHO777@GMAIL.COM",2.92,2
"EXOTIC GROUP OF COMPANIES
P.O. 819 REY HILL ANGUILLA, TEL :+12645848062, EXOTICGROUPAXA@GMAIL.COM, TEVIBES023@GMAIL.COM",2.92,2
"CARTAINER OCEAN LINE, INC.
570 SOUTH AVENUE EAST BUILDING A,, 1ST FLOOR CRANFORD, NJ 07016, IMPORTS@COLINC.NE CRANFORD, CRANFORD             NJ          US",2.92,2
"MAT LATOS
369 RUSK CIR, SPRING HILL FLORIDA 34606, UNITED STATES, TETEL : 7275052769",2.92,2
"LEANNE BROWDER,IMPORT SUPERVISOR
GALLAGHER TRANSPORT INT 1,, 4700 OAKLAND ST.,SUITE 140DENVER,, CO 80239,USA +1(720)724-2703, DENVER               CO          US",2.92,2
